Country,StAbb,Year,Democracy,Pres,Notes,LeaderIdeologyScore,PresSecond,RunnerUpIdeologyScore,PresVotes,PresSecondVotes,PresOtherVotes,PresWarRole,PresPower,PresWinner,PresRunnerUp,WinnerIncumbent,RunnerUpIncumbent,WinnerPartyInc,RunnerUpPartyInc,Leg1,Leg1Second,Leg1Seats,Leg1SecondSeats,Leg1OtherSeats,Leg1Control,Leg1DeclareWar,Leg1Power,Leg2,Leg2Second,Leg2Seats,Leg2SecondSeats,Leg2OtherSeats,Leg2Control,Leg2DeclareWar,Leg2Power,PrevUnited,ElectionDate,StartDay,StartMonth,StartYear,EndDay,EndMonth,EndYear,LeaderStartDay,LeaderStartMonth,LeaderStartYear,LeaderEndDay,LeaderEndMonth,LeaderEndYear,PreviousLeaderStartDay,PreviousLeaderStartMonth,PreviousLeaderStartYear,PreviousLeaderEndDay,PreviousLeaderEndMonth,PreviousLeaderEndYear,PresBirthYear,PresMilitaryService,PresMilitaryExperience,PresGuerrillaWar,PresRunnerUpDOBm,PresRunnerUpDOBd,RunnerUpBirthYear,PresRunnerUPSource,RunnerUpMilitaryService,RunnerUpMilitaryExperience,RunnerUpLaw,RunnerUpArt,RunnerUpOccupation,AgeDifference,StartDate,EndDate,Days,PreviousDate,DisputesInitiated,PreviousDisputesInitiated,PreviousTermDisputesInitiated,HighDisputesInitiated,PreviousHighDisputesInitiated,PreviousTermHighDisputesInitiated,AllDisputes,AllPreviousDisputes,AllPreviousTermDisputes,AllHighDisputes,AllPreviousHighDisputes,AllPreviousTermHighDisputes,RevisionistDisputes,PreviousRevisionistDisputes,PreviousTermRevisionistDisputes,HighRevisionistDisputes,PreviousHighRevisionistDisputes,PreviousTermHighRevisionistDisputes,FYDisputesInitiated,FYHighDisputesInitiated,FYAllDisputes,FYAllHighDisputes,PreviousTermStartDate,PreviousTermEndDate,PreviousTermDays,irst,milex,milper,pec,tpop,upop,lnirst,lnmilex,lnmilper,lnpec,lntpop,lnupop
Taiwan,TAW,2000,1,DemProg,,2,Ind,4,39.3,36.8,23.9,1,1,Chen Shui-vian,James Soong,0,0,0,0,Kuom,DemProg,NA,NA,NA,Kuom,1,1,NA,NA,NA,NA,NA,NA,0,0,1,3/18/2000,18,4,2000,1,1,2002,20,5,2000,20,5,2004,20,5,1996,20,5,2000,1950,0,0,NA,3,16,1942,Wiki,0,0,0,0,"political scientist, politician ",-8,5/20/2000,5/20/2004,1461,5/20/1996,0.749486653,0,0,0,0,0,0.999315537,0.249828884,0.249828884,0,0,0,0.749486653,0.249828884,0.249828884,0,0,0,0,0,1,0,5/20/1996,5/20/2000,1461,16896,17597000,370,18350.34,21875,13302,9.734832187,16.68323899,5.913503006,9.817403382,9.993099711,9.495669679
Taiwan,TAW,2004,1,DemProg,,2,Kuom,4,50.11,49.89,0,1,1,Chen Shui-vian,Lien Chan,1,0,1,0,DemProg,Kuom,NA,NA,NA,None,1,1,NA,NA,NA,NA,NA,NA,0,0,0,3/20/2004,20,4,2004,11,1,2005,20,5,2004,20,5,2008,20,5,2000,20,5,2004,1950,0,0,NA,8,27,1936,Wiki,0,0,0,0,"professor, dean, politician ",-14,5/20/2004,5/20/2008,1461,5/20/2000,0.499657769,0.749486653,0.749486653,0,0,0,0.499657769,0.999315537,0.999315537,0,0,0,0.499657769,0.749486653,0.749486653,0,0,0.749486653,0,0,0,0,5/20/2000,5/20/2004,1461,19599,7542000,290,23031.12,22689,13511,9.883233824,15.83599796,5.669880923,10.04460162,10.0296355,9.511259447
Taiwan,TAW,2008,1,Kuom,,4,DemProg,2,58.45,41.55,0,1,1,Ma Ying-jeou,Frank Hsieh,0,0,0,1,Kuom,DemProg,NA,NA,NA,Kuom,1,1,NA,NA,NA,NA,NA,NA,0,0,0,3/22/2008,22,4,2008,31,12,2010,20,5,2008,31,12,2010,20,5,2004,20,5,2008,1950,1,0,NA,5,18,1946,Wiki,0,0,1,0,"lawyer, politician",-4,5/20/2008,12/31/2010,955,10/8/2005,0.382198953,0,0.499657769,0,0,0,0.382198953,0,0.499657769,0,0,0,0.382198953,0,0.499657769,0,0,0.499657769,1,0,1,0,5/20/2004,5/20/2008,1461,20903,9585000,290,26541.71,22958,13513,9.947647968,16.07570993,5.669880923,10.18647274,10.04142174,9.511407464
Togo,TOG,1998,0,Rally for the Togolese People,,NA,Union of Forces for Change,NA,52.1,34.2,13.7,1,1,Gnassingbe Eyadema,Gilchrist Olympio,1,0,1,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,,21,7,1998,1,7,2003,21,7,1998,1,7,2003,10,10,1000,21,7,1998,1937,1,1,NA,12,26,1936,Wiki,0,0,0,0,"economist, businessman ",-1,7/21/1998,7/1/2003,1806,8/10/1993,0,0.404208195,0.003004684,0,0,0.001001561,0,0.404208195,0.005007807,0,0,0.003004684,0,0,0.001001561,0,0,0.001001561,0,0,0,0,1000-10-10,7/21/1998,364431,0,35000,12,2283.844,4397,553,NA,10.46310334,2.48490665,7.733615267,8.388677769,6.315358002
Uruguay,URU,1938,0,Colorado Party,,NA,Colorado Party,4,33.9,27.4,38.7,1,1,Alfredo Baldomir,Bianco Acevedo,0,0,1,0,Colorado Party,National Party,64,29,6,Colorado Party,1,1,Colorado Party,National Party,15,15,0,None,1,1,NA,,28,4,1938,29,12,1942,19,6,1938,1,3,1943,10,10,1000,19,6,1938,1884,1,1,NA,3,14,1884,Wiki,0,0,0,0,"doctor, politician ",0,6/19/1938,3/1/1943,1716,10/7/1933,0,0,0,0,0,0,0.212703963,0,0,0.212703963,0,0,0,0,0,0,0,0,0,0,0,0,1000-10-10,6/19/1938,342484,0,5082,9,38,1930,569,NA,8.533460164,2.197224577,3.63758616,7.565275282,6.343880434
Uruguay,URU,1942,0,Colorado Party,,NA,National Party,5,40.7,22.5,36.8,1,1,Juan Jose de Amezaga,Luis Alberto de Herrera,0,0,1,0,Colorado Party,National Party,58,34,8,Colorado Party,1,1,Colorado Party,National Party,19,7,4,Colorado Party,1,1,NA,,29,12,1942,24,12,1946,1,3,1943,1,3,1947,10,10,1000,1,3,1943,1881,0,0,NA,7,22,1873,Wiki,1,1,1,0,"journalist, lawyer, politician ",-8,3/1/1943,3/1/1947,1461,3/1/1939,0.249828884,0,0,0.249828884,0,0,0.249828884,0.249828884,0.00106043,0.249828884,0.249828884,0.00106043,0,0,0,0,0,0,0,0,0,0,1000-10-10,3/1/1943,344200,0,12565,-9,37,2010,627,NA,9.43867045,NA,3.610917913,7.605890001,6.440946541
Uruguay,URU,1946,0,Colorado Party,,NA,National Party,5,47.8,32,20.2,1,1,Tomas Berreta,Luis Alberto de Herrera,0,0,1,0,Colorado Party,National Party,47,40,12,None,1,1,Colorado Party,National Party,15,10,5,Colorado Party,1,1,NA,,24,12,1946,26,12,1950,1,3,1947,2,8,1947,10,10,1000,1,3,1947,1875,0,0,NA,7,22,1873,Wiki,1,1,1,0,"journalist, lawyer, politician ",-2,3/1/1947,8/2/1947,154,9/28/1946,0,0,0.001055948,0,0,0.001055948,0,0,0.002111896,0,0,0.002111896,0,0,0,0,0,0,0,0,0,0,1000-10-10,3/1/1947,345661,0,10531,6,43,2100,695,NA,9.262078567,1.791759469,3.761200116,7.649692624,6.543911846
Uruguay,URU,1950,0,Colorado Party,,NA,Colorado Party,4,19.6,18.3,62.1,1,1,Andres Martinez Trueba,Cesar Mayo Guitierrez,0,0,1,0,Colorado Party,National Party,53,31,15,Colorado Party,1,1,Colorado Party,National Party,17,10,3,Colorado Party,1,1,NA,,26,12,1950,26,12,1954,1,3,1951,1,3,1955,10,10,1000,1,3,1951,1884,1,1,NA,NA,NA,1892,Wiki,0,0,NA,NA,"journalist, politician ",8,3/1/1951,3/1/1955,1461,3/1/1947,0,0,0.001051504,0,0,0.001051504,0,0,0.002103007,0,0,0.002103007,0,0,0,0,0,0,0,0,0,0,1000-10-10,3/1/1951,347122,0,16553,6,76,2196,776,NA,9.714322633,1.791759469,4.33073334,7.694392803,6.65415252
Uruguay,URU,1966,1,Colorado,,4,Nat,5,49.3,40.3,10.4,1,1,Oscar Diego Gestido,Martin Echegoyen,0,0,0,0,Colorado Party,National Party,50,41,8,Colorado,1,1,Colorado,Nat,16,13,1,Colorado,1,1,NA,,27,12,1966,1,1,1970,1,3,1966,28,2,1967,10,10,1000,1,3,1966,1901,1,0,NA,NA,NA,1891,Wiki,NA,NA,1,0,"lawyer, politician,  professor, ",-10,3/1/1966,2/28/1967,364,3/2/1965,0,0,0.001035164,0,0,0.001035164,0,0,0.002070329,0,0,0.002070329,0,0,0,0,0,0,0,0,0,0,1000-10-10,3/1/1966,352601,10,25042,14,236,2721,1163,2.302585093,10.12830969,2.63905733,5.463831805,7.908754739,7.058758153
Uruguay,URU,1971,0,Colorado Party,,NA,National Party,5,41,40.2,18.8,1,1,Juan Maria Bordaberry,Wilson Ferreira Aldunate,0,0,1,0,Colorado Party,National Party,41,40,18,None,1,1,Colorado Party,National Party,13,12,5,None,1,1,NA,,28,12,1971,12,6,1976,1,3,1972,12,6,1976,10,10,1000,1,3,1972,1928,0,0,NA,1,28,1919,Wiki,0,0,0,0,"farmer, politician ",-9,3/1/1972,6/12/1976,1564,11/19/1967,0.233375959,0,0.001028769,0,0,0.001028769,0.233375959,0,0.002057538,0,0,0.002057538,0.233375959,0.233375959,0.001028769,0,0,0,1,0,1,0,1000-10-10,3/1/1972,354793,15,74615,19,3685.424,2818,1182,2.708050201,11.22009684,2.944438979,8.212140859,7.943782692,7.074963198
Uruguay,URU,1984,0,Colorado Party,,NA,National Party,4,31.2,29.7,39.1,1,1,Julio Maria Sanguinetti,Jorge Pacheco Areco,0,0,0,0,Colorado Party,National Party,41,35,23,None,1,1,Colorado Party,National Party,13,11,6,None,1,1,0,,25,12,1984,26,12,1989,1,3,1985,1,3,1990,10,10,1000,1,3,1985,1936,0,0,NA,4,9,1920,Wiki,0,0,0,0,"journalist, politician ",-16,3/1/1985,3/1/1990,1826,3/1/1980,0,0,0.002030366,0,0,0.001015183,0,0,0.00304555,0,0,0.002030366,0,0,0.002030366,0,0,0.001015183,0,0,0,0,1000-10-10,3/1/1985,359541,41,148775,30,3967.897,2989,1219,3.713572067,11.91019038,3.401197382,8.28599151,8.002694162,7.105786129
Uruguay,URU,1989,0,National Party,,NA,Colorado Party,4,37.25,29.03,33.72,1,1,Luis Alberto Lacalle,Jorge Batlle Ibanez,0,0,0,1,National Party,Colorado Party,39,30,30,None,1,1,National Party,Colorado Party,12,9,9,None,1,1,0,,26,12,1989,27,12,1994,1,3,1990,1,3,1995,10,10,1000,1,3,1990,1941,0,0,NA,10,25,1927,Wiki,0,0,1,0,"journalist, lawyer, politician ",-14,3/1/1990,3/1/1995,1826,3/1/1985,0,0,0.002020107,0,0,0.001010053,0,0,0.00303016,0,0,0.002020107,0,0,0.002020107,0,0,0.001010053,0,0,0,0,1000-10-10,3/1/1990,361367,37,220973,27,3543.354,3077,1324,3.610917913,12.3057958,3.295836866,8.172829015,8.031710375,7.188412736
Uruguay,URU,1994,0,Colorado Party,,NA,National Party,4,32.3,31.2,36.5,1,1,Julio Maria Sanguinetti,Alberto Volonte,0,0,0,1,Colorado Party,National Party,32,31,36,None,1,1,Colorado Party,National Party,11,10,10,None,1,1,0,,27,12,1994,29,12,1999,1,3,1995,1,3,2000,10,10,1000,1,3,1995,1936,0,0,NA,7,24,1939,Wiki,0,0,1,0,"lawyer, politician ",3,3/1/1995,3/1/2000,1827,2/28/1990,0,0,0.002009951,0,0,0.001004975,0,0,0.003014926,0,0,0.002009951,0,0,0.002009951,0,0,0.001004975,0,0,0,0,1000-10-10,3/1/1995,363193,36,339000,25,2520.114,3167,1326,3.583518938,12.73375539,3.218875825,7.832059418,8.060540047,7.189922171
Uruguay,URU,1999,0,Colorado Party,,NA,Broad Front,4,54.1,45.9,0,1,1,Tabare Vazquez,Jorge Batlle Ibanez,0,0,1,0,Broad Front,Colorado Party,40,33,26,None,1,1,Broad Front,Colorado Party,12,10,8,None,1,1,0,,29,12,1999,30,11,2004,1,3,2000,1,3,2005,10,10,1000,1,3,2000,NA,NA,NA,NA,10,25,1927,Wiki,0,0,1,0,"journalist, lawyer, politician ",NA,3/1/2000,3/1/2005,1826,3/2/1995,0,0,0.00199989,0,0,0.000999945,0,0,0.002999836,0,0,0.00199989,0,0,0.00199989,0,0,0.000999945,0,0,0,0,1000-10-10,3/1/2000,365020,45,317000,24,4623.104,3313,1337,3.80666249,12.66665705,3.17805383,8.43882162,8.105609402,7.198183577
Uruguay,URU,2004,1,BF-PE,,4,Nat,5,51.7,35.1,13.2,1,1,Tabare Vazquez,Jorge Larranaga,0,0,0,0,BF-PE,Nat,52,36,11,BF-PE,1,1,BF-PE,Nat,16,11,3,BF-PE,1,1,1,,30,11,2004,1,1,2008,1,3,2005,1,3,2010,1,3,2000,1,3,2005,1940,0,0,NA,8,8,1956,Wiki,0,0,1,0,"lawyer, politician ",16,3/1/2005,3/1/2010,1826,3/1/2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/1/2000,3/1/2005,1826,58,188000,24,5487.53,3302,1366,4.060443011,12.14419724,3.17805383,8.610233524,8.102283624,7.21964204
Uruguay,URU,2009,1,BF,,4,Nat,5,54.63,45.37,0,1,1,Jose Mujica,Luis Alberto Lacalle,0,0,1,0,BF,Nat,50,30,19,BF,1,1,BF,Nat,16,9,5,BF,1,1,1,,29,12,2009,31,12,2010,1,3,2010,31,12,2010,1,3,2005,1,3,2010,1935,0,0,1,7,13,1941,Wiki,0,0,1,0,"journalist, lawyer, politician ",6,3/1/2010,12/31/2010,305,4/30/2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/1/2005,3/1/2010,1826,71,304000,25,5454.579,3324,1350,4.262679877,12.62478298,3.218875825,8.604210718,8.108924156,7.207859871
USA,USA,1813,1,DemRep,,3,DemRep,3,128,89,0,1,1,James Madison,Dewitt Clinton,1,0,0,0,DemRep,Fed,114,68,0,DemRep,0,1,DemRep,Fed,27,6,3,DemRep,1,1,NA,,4,3,1813,4,3,1817,4,3,1813,4,3,1817,4,3,1809,4,3,1813,1751,1,1,NA,3,2,1769,Wiki,0,0,0,0,"politician,  ",18,1813-03-04,1817-03-04,1461,1809-03-04,0.249828884,0,0,0.249828884,0,0,0.249828884,0,0,0.249828884,0,0,0.249828884,0,0,0.249828884,0,0,0,0,0,0,1809-03-04,1813-03-04,1461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USA,USA,1849,1,Whig,,3,Dem,1,163,127,0,1,1,Zachary Taylor,Lewis Class,0,0,0,1,Dem,Whig,113,108,10,Dem,0,1,Dem,Whig,35,25,2,Dem,1,1,0,,4,3,1849,4,3,1851,4,3,1849,9,7,1850,4,3,1845,4,3,1849,1784,1,1,NA,10,9,1782,Wiki,1,1,0,0,"military officer, statesman, politician ",-2,1849-03-04,1850-07-09,492,1847-10-29,0,0,0,0,0,0,0.741869919,0,0,0,0,0,0,0,0.249828884,0,0,0,0,0,0,0,1845-03-04,1849-03-04,1461,660,3558,23,6976,22631,1081,6.492239835,8.176953868,3.135494216,8.850230966,10.02707593,6.985641818
USA,USA,1877,1,Rep,,4,Dem,1,185,184,0,1,1,Rutherford B. Hayes,Samuel J. Tilden,0,0,1,0,Dem,Rep,150,141,2,None,0,1,Rep,Dem,40,35,0,Rep,1,1,0,,4,3,1877,4,3,1879,4,3,1877,4,3,1881,4,3,1873,4,3,1877,1822,1,1,NA,2,9,1814,Wiki,0,0,1,0,"lawyer, politician ",-8,1877-03-04,1881-03-04,1461,1873-03-04,0.499657769,0.999315537,0.999315537,0,0.249828884,0.249828884,0.749486653,1.249144422,1.249144422,0,0.249828884,0.249828884,0.499657769,0.999315537,0.999315537,0,0.249828884,0.999315537,0,0,0,0,1873-03-04,1877-03-04,1461,2100,9074,34,56754,47141,5495,7.649692624,9.11316846,3.526360525,10.94648142,10.76089839,8.611593867
USA,USA,1881,1,Rep,,5,Dem,1,214,155,0,1,1,James A. Garfield,Winfield S. Hancock,0,0,1,0,Rep,Dem,147,135,11,Rep,0,1,Rep,Dem,37,37,1,None,1,1,0,,4,3,1881,4,3,1883,4,3,1881,19,9,1881,4,3,1877,4,3,1881,1831,1,1,NA,2,14,1824,Wiki,1,1,0,0,major general  ,-7,1881-03-04,1881-09-19,199,1880-08-17,0,1.834170854,0.499657769,0,0,0,0,3.668341709,0.749486653,0,0,0,0,1.834170854,0.499657769,0,0,0.499657769,0,0,0,0,1877-03-04,1881-03-04,1461,4211,11973,38,81416,51542,6494,8.345455428,9.390409394,3.63758616,11.30732709,10.85015229,8.778633953
USA,USA,1885,1,Dem,,1,Rep,5,219,182,0,1,1,Grover Cleveland,James G. Blaine,0,0,0,1,Dem,Rep,183,140,3,Dem,0,1,Rep,Dem,42,34,0,Rep,1,1,0,,4,3,1885,4,3,1887,4,3,1885,4,3,1889,19,9,1881,4,3,1885,1837,0,0,NA,1,31,1830,Wiki,0,0,0,1,"teacher, publisher, politician,  ",-7,1885-03-04,1889-03-04,1461,1881-03-04,0.249828884,0.499657769,0.57844691,0,0,0,0.999315537,0.499657769,0.57844691,0.249828884,0,0,0,0.499657769,0.57844691,0,0,0.57844691,1,0,2,0,1881-09-19,1885-03-04,1262,4110,9748,39,103359,56658,7761,8.321178307,9.184817415,3.663561646,11.54596364,10.94478847,8.956866471
USA,USA,1889,1,Rep,,5,Dem,1,233,168,0,1,1,Benjamin Harrison,Grover Cleveland,0,1,0,1,Rep,Dem,171,161,0,Rep,0,1,Rep,Dem,39,37,0,Rep,1,1,0,,4,3,1889,4,3,1891,4,3,1889,4,3,1893,4,3,1885,4,3,1889,1833,1,1,NA,3,18,1837,Wiki,0,0,1,0,"lawyer, politician ",4,1889-03-04,1893-03-04,1461,1885-03-04,0.749486653,0.249828884,0.249828884,0,0,0,0.749486653,0.999315537,0.999315537,0,0.249828884,0.249828884,0.499657769,0,0,0,0,0,1,0,1,0,1885-03-04,1889-03-04,1461,7726,13195,39,133959,61775,9275,8.952346543,9.487593249,3.663561646,11.80528906,11.03125403,9.135077887
USA,USA,1917,1,Dem,,2,Rep,5,277,254,0,1,1,Woodrow Wilson,Charles E. Hughes,1,0,1,0,Rep,Dem,216,214,5,None,0,1,Dem,Rep,54,42,0,Dem,1,1,1,,4,3,1917,4,3,1919,4,3,1917,4,3,1921,4,3,1913,4,3,1917,1856,0,0,NA,4,11,1862,Wiki,0,0,1,0,"lawyer, politician  ",6,3/4/1917,3/4/1921,1461,3/4/1913,1.498973306,1.998631075,1.998631075,0.999315537,1.498973306,1.498973306,1.998631075,2.498288843,2.498288843,1.498973306,1.998631075,1.998631075,0.999315537,1.74880219,1.74880219,0.749486653,1.249144422,1.498973306,2,2,3,3,3/4/1913,3/4/1917,1461,45784,658584,644,710959,103268,25310,10.73168996,13.39784735,6.467698726,13.47437004,11.54508283,10.13895485
USA,USA,1961,1,Dem,,4,Rep,5,303,219,0,1,1,John F. Kennedy,Richard Nixon,0,0,0,1,Dem,Rep,262,175,0,Dem,0,1,Dem,Rep,64,36,0,Dem,1,1,0,,20,1,1961,3,1,1963,20,1,1961,22,11,1963,20,1,1957,20,1,1961,1917,1,1,NA,1,9,1913,Wiki,1,1,1,0,"lawyer, politiician ",-4,1/20/1961,11/22/1963,1036,3/21/1958,1.761583012,2.113899614,1.998631075,0.352316602,0,0,3.875482625,3.523166023,3.747433265,1.056949807,0,0.249828884,1.056949807,1.056949807,0.999315537,0.352316602,0,0.249828884,3,0,5,0,1/20/1957,1/20/1961,1461,88917,47808000,2307,1447002,183691,50941,11.39545863,17.68270355,7.743703258,14.18500439,12.12101028,10.83842338
USA,USA,1977,1,Dem,,4,Rep,5,297,240,0,1,1,Jimmy Carter,Gerald Ford,0,1,0,1,Dem,Rep,292,153,0,Dem,1,1,Dem,Rep,61,38,1,Dem,1,1,0,,20,1,1977,3,1,1979,20,1,1977,20,1,1981,9,8,1974,20,1,1977,1924,1,0,NA,7,14,1913,Wiki,1,1,1,0,"lawyer, politician ",-11,1/20/1977,1/20/1981,1461,1/20/1973,0.999315537,1.74880219,2.446927374,0.249828884,1.249144422,2.039106145,2.498288843,2.498288843,3.670391061,0.499657769,1.998631075,3.262569832,0.499657769,1.249144422,2.039106145,0,0.999315537,2.039106145,1,1,3,1,8/9/1974,1/20/1977,895,113701,100925000,2060,2805234,220239,55713,11.64132747,18.42988822,7.630461262,14.84699752,12.3024686,10.92796879
USA,USA,2001,1,Rep,,4,Dem,1,271,266,0,1,1,George W. Bush,Al Gore,0,0,0,1,Rep,Dem,221,212,1,Rep,1,1,Rep,Dem,50,50,0,Rep,1,1,0,,20,1,2001,3,1,2003,20,1,2001,20,1,2005,20,1,1997,20,1,2001,1946,1,0,NA,3,31,1948,Wiki,1,0,0,0,"journalist, politician  ",2,1/20/2001,1/20/2005,1461,1/20/1997,2.248459959,2.748117728,2.748117728,1.249144422,1.498973306,1.498973306,3.247775496,3.747433265,3.747433265,1.74880219,1.498973306,1.498973306,1.498973306,1.998631075,1.998631075,0.499657769,1.498973306,1.998631075,1,1,4,1,1/20/1997,1/20/2001,1461,90104,322365000,1368,5224415,285112,76419,11.40871984,19.591195,7.221105098,15.46885339,12.56063736,11.24398664
USA,USA,2005,1,Rep,,4,Dem,1,286,251,0,1,1,George W. Bush,John F.Kerry,1,0,1,0,Rep,Dem,232,202,0,Rep,1,1,Rep,Dem,55,44,1,Rep,1,1,1,,20,1,2005,3,1,2007,20,1,2005,20,1,2009,20,1,2001,20,1,2005,1946,1,0,NA,12,11,1943,Wiki,1,0,1,0,"lawyer, politician ",-3,1/20/2005,1/20/2009,1461,1/20/2001,2.248459959,2.248459959,2.248459959,2.248459959,1.249144422,1.249144422,2.498288843,3.247775496,3.247775496,2.498288843,1.74880219,1.74880219,2.248459959,1.498973306,1.498973306,1.998631075,0.499657769,1.249144422,2,2,3,3,1/20/2001,1/20/2005,1461,94897,495326000,1473,5529642,295896,80805,11.46054737,20.02072669,7.295056416,15.52563363,12.59776332,11.29979412
Venezuela,VEN,1958,1,Democratic Action,,3,URD,2,49.2,34.6,16.2,1,1,Romulo Betancourt,Wolfgang Larrazabal,0,0,1,0,Democratic Action,URD,73,34,25,Democratic Action,1,1,Democratic Action,URD,32,11,8,Democratic Action,1,1,NA,,7,1,1959,1,1,1964,13,2,1959,13,3,1964,2,12,1952,23,1,1958,1908,0,0,NA,3,5,1911,Wiki,1,0,0,0,"military officer,  politician ",3,2/13/1959,3/13/1964,1855,1/15/1954,0.196765499,0,0,0,0,0,0.196765499,0,0,0,0,0,0.196765499,0,0,0,0,0,1,0,1,0,12/2/1952,1/23/1958,1878,0,179403,18,97014,6830,1904,NA,12.09738995,2.890371758,11.48261058,8.829079953,7.551712215
Venezuela,VEN,1963,1,Democratic Action,,3,Copei,3,32.8,20.2,47,1,1,Raul Leoni,Rafael Caldera,0,0,1,0,Democratic Action,Copei,66,39,74,None,1,1,Democratic Action,Copei,22,8,17,None,1,1,NA,,1,1,1964,1,1,1969,13,3,1964,11,3,1969,13,2,1959,13,3,1964,1905,0,0,NA,1,24,1916,Wiki,0,0,1,0," lawyer , politician , sociologist , essayist , teacher",11,3/13/1964,3/11/1969,1824,3/16/1959,0.800438596,0.200109649,0.196765499,0.600328947,0,0,1.000548246,0.200109649,0.196765499,0.800438596,0,0,0.800438596,0.200109649,0.196765499,0.600328947,0,0.196765499,0,0,0,0,2/13/1959,3/13/1964,1855,364,182985,35,132914,8144,2285,5.897153868,12.11715946,3.555348061,11.79745758,9.005036739,7.734121303
Venezuela,VEN,1968,1,Copei,Gonzalo Barrios should perhaps be changed to center as well.,3,Democratic Action,3,29.1,28.2,42.7,1,1,Rafael Caldera,Gonzalo Barrios,0,0,0,1,Democratic Action,Copei,66,59,89,None,1,1,Democratic Action,Copei,19,16,17,None,1,1,NA,,1,1,1969,9,1,1974,11,3,1969,12,3,1974,13,3,1964,11,3,1969,1916,0,0,NA,1,10,1902,Wiki,0,0,0,0,"politician, secretary general  ",-14,3/11/1969,3/12/1974,1827,3/10/1964,0.199781062,0.799124247,0.800438596,0.199781062,0.599343186,0.600328947,0.199781062,0.998905309,1.000548246,0.199781062,0.799124247,0.800438596,0.199781062,0.799124247,0.800438596,0.199781062,0.599343186,0.800438596,1,1,1,1,3/13/1964,3/11/1969,1824,860,198667,40,155036,9686,2525,6.756932389,12.19938534,3.688879454,11.95141263,9.178436823,7.833996342
Venezuela,VEN,1973,1,Democratic Action,,3,Copei,4,48.7,36.7,14.6,1,1,Carlos Andres Perez,Leonardo Fernandez,0,0,0,1,Democratic Action,Copei,102,64,34,Democratic Action,1,1,Democratic Action,Copei,28,13,6,Democratic Action,1,1,NA,,9,1,1974,3,1,1979,12,3,1974,12,3,1979,11,3,1969,12,3,1974,1922,0,0,NA,NA,NA,1918,http://www.el-nacional.com/aniversario-72/Lorenzo-Fernandez_0_676132448.html,NA,NA,1,0,"lawyer, politician,  ",-4,3/12/1974,3/12/1979,1826,3/12/1969,0.199890471,0.199890471,0.199781062,0,0.199890471,0.199781062,0.199890471,0.199890471,0.199781062,0,0.199890471,0.199781062,0.199890471,0.199890471,0.199781062,0,0.199890471,0.199781062,0,0,0,0,3/11/1969,3/12/1974,1827,907,304100,50,173331.1,11574,4472,6.81014245,12.62511187,3.912023005,12.06295892,9.356516482,8.405591015
Venezuela,VEN,1978,1,Copei,Consider Luis Pinerua Ordaz changed to 3 too.,3,Democratic Action,3,46.6,43.3,10.1,1,1,Luis Herrera Campins,Luis Pinerua Ordaz,0,0,0,1,Democratic Action,Copei,88,84,27,None,1,1,Democratic Action,Copei,21,21,2,None,1,1,NA,,3,1,1979,4,1,1984,12,3,1979,2,2,1984,12,3,1974,12,3,1979,1925,0,0,NA,4,20,1924,Wiki,0,0,0,0,"politician,  ",-1,3/12/1979,2/2/1984,1788,4/19/1974,0.612416107,0.204138702,0.199890471,0.408277405,0,0,0.612416107,0.204138702,0.199890471,0.408277405,0,0,0.612416107,0.204138702,0.199890471,0.408277405,0,0.199890471,0,0,0,0,3/12/1974,3/12/1979,1826,860,589866,55,128662.9,12122,5604,6.756932389,13.28765067,4.007333185,11.76495108,9.402777263,8.631235907
Venezuela,VEN,1988,1,Democratic Action,,3,Copei,3,52.9,40.4,6.7,1,1,Carlos Andres Perez,Eduardo Fernandez,0,0,1,1,Democratic Action,Copei,97,67,37,None,1,1,Democratic Action,Copei,22,20,4,None,1,1,NA,,4,1,1989,5,1,1994,2,2,1989,21,5,1993,2,2,1984,2,2,1989,1922,0,0,NA,10,18,1940,Wiki,0,0,1,0,"lawyer, politician ",18,2/2/1989,5/21/1993,1569,10/17/1984,0,0.23263225,0.199781062,0,0,0,0,0.69789675,0.599343186,0,0.4652645,0.399562124,0,0.23263225,0.199781062,0,0,0.199781062,0,0,0,0,2/2/1984,2/2/1989,1827,3650,647000,73,145872.9,18157,7217,8.202482447,13.38010157,4.290459441,11.89049097,9.80681144,8.884194633
